requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.2231579097231615,18652.14189309434,83244.69499355776,20544.781828600717,766927.0452309598,17778.14940311363,280958
