client,cpu_mean,cpu_std
12,4.239084507042256,0.1619333565245287
24,3.8782112676056353,0.20645001335500737
48,3.4695915492957745,0.21565594621710601
96,3.3962159624413144,0.06993434951811865
144,3.5133333333333323,0.04443577573111745
192,3.6723896713615005,0.06529040851510771
240,3.9184131455399065,0.07895512377023939
288,4.166591549295775,0.16491486004184072
336,4.243267605633805,0.298469374641723
